Spectrum Analyzer Data File
2022-04-28 22:37:30

Frequency (Hz), dB
0.0156010,141.000
0.0156236,153.000
0.0156463,107.000
0.0156690,94.000
0.0156917,87.000
0.0157143,93.000
0.0157370,109.000
0.0157597,99.000
0.0157824,65.000
0.0158051,72.000
0.0158277,94.000
0.0158504,131.000
0.0158731,154.000
0.0158958,122.000
0.0159184,102.000
0.0159411,97.000
0.0159638,121.000
0.0159865,103.000
0.0160091,131.000
0.0160318,118.000
0.0160545,74.000
0.0160772,41.000
0.0160998,32.000
0.0161225,65.000
0.0161452,102.000
0.0161679,124.000
0.0161905,61.000
0.0162132,18.000
0.0162359,15.000
0.0162586,54.000
0.0162812,89.000
0.0163039,106.000
0.0163266,105.000
0.0163493,67.000
0.0163719,54.000
0.0163946,36.000
0.0164173,65.000
0.0164400,59.000
0.0164627,32.000
0.0164853,-1.000
0.0165080,-41.000
0.0165307,-13.000
0.0165534,6.000
0.0165760,46.000
0.0165987,41.000
0.0166214,19.000
0.0166441,5.000
0.0166667,-12.000
0.0166894,-21.000
0.0167121,11.000
0.0167348,30.000
0.0167574,17.000
0.0167801,-22.000
0.0168028,-97.000
0.0168255,-118.000
0.0168481,-69.000
0.0168708,9.000
0.0168935,61.000
0.0169162,21.000
0.0169388,-58.000
0.0169615,-90.000
0.0169842,-52.000
0.0170069,24.000
0.0170295,42.000
0.0170522,14.000
0.0170749,-55.000
0.0170976,-63.000
0.0171202,-57.000
0.0171429,-29.000
0.0171656,19.000
0.0171883,-21.000
0.0172110,-17.000
0.0172336,-34.000
0.0172563,-41.000
0.0172790,-13.000
0.0173017,-27.000
0.0173243,-22.000
0.0173470,-21.000
0.0173697,1.000
0.0173924,-5.000
0.0174150,-37.000
0.0174377,-63.000
0.0174604,-70.000
0.0174831,-30.000
0.0175057,-4.000
0.0175284,24.000
0.0175511,-16.000
0.0175738,-77.000
0.0175964,-104.000
0.0176191,-38.000
0.0176418,33.000
0.0176645,29.000
0.0176871,6.000
0.0177098,-45.000
0.0177325,-56.000
0.0177552,-34.000
0.0177778,6.000
0.0178005,19.000
0.0178232,18.000
0.0178459,-15.000
0.0178686,-14.000
0.0178912,19.000
0.0179139,13.000
0.0179366,13.000
0.0179593,23.000
0.0179819,8.000
0.0180046,-10.000
0.0180273,-22.000
0.0180500,-23.000
0.0180726,14.000
0.0180953,33.000
0.0181180,48.000
0.0181407,15.000
0.0181633,8.000
0.0181860,22.000
0.0182087,22.000
0.0182314,51.000
0.0182540,45.000
0.0182767,21.000
0.0182994,-18.000
0.0183221,5.000
0.0183447,15.000
0.0183674,19.000
0.0183901,47.000
0.0184128,35.000
0.0184354,52.000
0.0184581,38.000
0.0184808,29.000
0.0185035,34.000
0.0185262,34.000
0.0185488,51.000
0.0185715,71.000
0.0185942,77.000
0.0186169,58.000
0.0186395,57.000
0.0186622,55.000
0.0186849,35.000
0.0187076,38.000
0.0187302,31.000
0.0187529,32.000
0.0187756,44.000
0.0187983,51.000
0.0188209,46.000
0.0188436,38.000
0.0188663,79.000
0.0188890,86.000
0.0189116,71.000
0.0189343,55.000
0.0189570,44.000
0.0189797,57.000
0.0190023,56.000
0.0190250,71.000
0.0190477,63.000
0.0190704,40.000
0.0190930,40.000
0.0191157,40.000
0.0191384,65.000
0.0191611,72.000
0.0191838,63.000
0.0192064,62.000
0.0192291,62.000
0.0192518,68.000
0.0192745,72.000
0.0192971,94.000
0.0193198,74.000
0.0193425,57.000
0.0193652,76.000
0.0193878,70.000
0.0194105,73.000
0.0194332,81.000
0.0194559,69.000
0.0194785,69.000
0.0195012,83.000
0.0195239,74.000
0.0195466,57.000
0.0195692,67.000
0.0195919,83.000
0.0196146,97.000
0.0196373,100.000
0.0196599,86.000
0.0196826,77.000
0.0197053,57.000
0.0197280,50.000
0.0197506,87.000
0.0197733,120.000
0.0197960,120.000
0.0198187,102.000
0.0198414,85.000
0.0198640,75.000
0.0198867,87.000
0.0199094,106.000
0.0199321,96.000
0.0199547,56.000
0.0199774,35.000
0.0200001,54.000
0.0200228,104.000
0.0200454,135.000
0.0200681,131.000
0.0200908,99.000
0.0201135,77.000
0.0201361,78.000
0.0201588,113.000
0.0201815,118.000
0.0202042,98.000
0.0202268,103.000
0.0202495,64.000
0.0202722,64.000
0.0202949,70.000
0.0203175,62.000
0.0203402,79.000
0.0203629,72.000
0.0203856,61.000
0.0204082,68.000
0.0204309,80.000
0.0204536,61.000
0.0204763,71.000
0.0204990,97.000
0.0205216,105.000
0.0205443,158.000
0.0205670,105.000
0.0205897,68.000
0.0206123,39.000
0.0206350,47.000
0.0206577,99.000
0.0206804,82.000
0.0207030,73.000
0.0207257,18.000
0.0207484,13.000
0.0207711,16.000
0.0207937,43.000
0.0208164,60.000
0.0208391,65.000
0.0208618,60.000
0.0208844,47.000
0.0209071,62.000
0.0209298,72.000
0.0209525,97.000
0.0209751,77.000
0.0209978,56.000
0.0210205,59.000
0.0210432,44.000
0.0210658,70.000
0.0210885,59.000
0.0211112,45.000
0.0211339,21.000
0.0211565,-9.000
0.0211792,4.000
0.0212019,14.000
0.0212246,41.000
0.0212473,61.000
0.0212699,36.000
0.0212926,14.000
0.0213153,51.000
0.0213380,57.000
0.0213606,63.000
0.0213833,27.000
0.0214060,-7.000
0.0214287,-8.000
0.0214513,1.000
0.0214740,41.000
0.0214967,22.000
0.0215194,-33.000
0.0215420,-57.000
0.0215647,-31.000
0.0215874,17.000
0.0216101,47.000
0.0216327,43.000
0.0216554,9.000
0.0216781,-30.000
0.0217008,-59.000
0.0217234,-35.000
0.0217461,-1.000
0.0217688,21.000
0.0217915,15.000
0.0218141,-19.000
0.0218368,-32.000
0.0218595,-35.000
0.0218822,0.000
0.0219049,-6.000
0.0219275,-25.000
0.0219502,-37.000
0.0219729,-48.000
0.0219956,-8.000
0.0220182,11.000
0.0220409,2.000
0.0220636,-9.000
0.0220863,-41.000
0.0221089,-44.000
0.0221316,-3.000
0.0221543,10.000
0.0221770,17.000
0.0221996,6.000
0.0222223,-51.000
0.0222450,-60.000
0.0222677,-39.000
0.0222903,-12.000
0.0223130,-15.000
0.0223357,-44.000
0.0223584,-57.000
0.0223810,-55.000
0.0224037,-26.000
0.0224264,-5.000
0.0224491,-3.000
0.0224717,-24.000
0.0224944,-45.000
0.0225171,-32.000
0.0225398,-4.000
0.0225625,29.000
0.0225851,38.000
0.0226078,-5.000
0.0226305,-75.000
0.0226532,-94.000
0.0226758,-72.000
0.0226985,-59.000
0.0227212,-4.000
0.0227439,-28.000
0.0227665,-49.000
0.0227892,-56.000
0.0228119,-58.000
0.0228346,3.000
0.0228572,35.000
0.0228799,49.000
0.0229026,18.000
0.0229253,-6.000
0.0229479,-32.000
0.0229706,-25.000
0.0229933,-16.000
0.0230160,-17.000
0.0230386,2.000
0.0230613,-15.000
0.0230840,-42.000
0.0231067,-60.000
0.0231293,-62.000
0.0231520,-68.000
0.0231747,-38.000
0.0231974,-27.000


Third Octave Bands
Center Frequency (Hz), dB
396.8503,-26.94065
500.0000,-30.318876
629.9605,-34.72093
793.7005,-36.78794
1000.0000,-36.165043
1259.9210,-34.631653
1587.4010,-36.281357
2000.0000,-30.99181
2519.8420,-26.945747
3174.8020,-32.170254
4000.0000,-33.90238
5039.6841,-34.164783
6349.6040,-27.543833
8000.0000,-30.012714
10079.3682,-44.799458
12699.2080,-50.60659
16000.0000,-51.130676
